"bbref_id","season","salary","contract_type","salary_prop_cap"
"crawfjo02",2017,234915,"past",0.00249529970364233
"crawfjo02",2018,308190,"past",0.00311010868578002
"creekmi01",2019,104216,"regular",0.00102303939373116
"crittja01",2008,1285200,"past",0.0231026424591048
"crittja01",2009,1381560,"past",0.0235439672801636
"crittja01",2010,1477920,"past",0.0256138648180243
"croshau01",1998,1165440,"past",0.043324907063197
"croshau01",1999,1340000,"past",0.0446666666666667
"croshau01",2000,1515120,"past",0.0445623529411765
"croshau01",2001,5300000,"past",0.149295774647887
"croshau01",2002,6310000,"past",0.148470588235294
"croshau01",2003,6960000,"past",0.172829082962926
"croshau01",2004,7610000,"past",0.173585766423358
"croshau01",2005,8260000,"past",0.188283565078641
"croshau01",2006,7900000,"past",0.15959595959596
"croshau01",2007,7300000,"past",0.137385903829867
"croshau01",2008,1219590,"past",0.0219232428545749
"croshau01",2009,601436,"past",0.0102494205862304
"crowdja01",2013,600491,"past",0.0103454448349528
"crowdja01",2014,788872,"past",0.013443855553094
"crowdja01",2015,915243,"past",0.0145126932529929
"crowdja01",2016,6e+06,"past",0.0857142857142857
"crowdja01",2017,6286408,"past",0.0667750974581222
"crowdja01",2018,6796117,"past",0.0685832198036188
"crowdja01",2019,7305825,"regular",0.0717178435048935
"crowdja01",2020,7815533,"regular",0.0717021376146789
"cunnida01",2010,457588,"past",0.00793046793760832
"cunnida01",2011,762195,"past",0.0131313314037627
"cunnida01",2012,2e+06,"past",0.0344566191165323
"cunnida01",2013,2090000,"past",0.0360071669767762
"cunnida01",2014,2180000,"past",0.0371512806966717
"cunnida01",2015,831942,"past",0.0131918179655911
"cunnida01",2016,3e+06,"past",0.0428571428571429
"cunnida01",2017,2978250,"past",0.0316353844683089
"cunnida01",2018,2300000,"past",0.0232105194110583
"cunnida01",2019,2500000,"regular",0.0245413226791271
"cunnija01",2013,1156320,"past",0.0199214389084143
"cunnija01",2014,1208400,"past",0.020593397978834
"cunnija01",2016,1039074,"past",0.0148439142857143
"curryed01",2002,2678400,"past",0.0630211764705882
"curryed01",2003,2879280,"past",0.0714976037346974
"curryed01",2004,3080160,"past",0.0702591240875912
"curryed01",2005,3896402,"past",0.0888170047868703
"curryed01",2006,7390000,"past",0.149292929292929
"curryed01",2007,8171103,"past",0.153780050813964
"curryed01",2008,8947543,"past",0.160840248067589
"curryed01",2009,9723983,"past",0.165712048398091
"curryed01",2010,10500423,"past",0.181983067590988
"curryed01",2011,11530592,"past",0.198652608366067
"curryed01",2012,1229255,"past",0.0211779856660464
"curryed01",2013,23852,"past",0.000410929639583764
"curryja01",2008,427163,"past",0.00767864461621427
"curryja01",2010,26917,"past",0.000466499133448873
"currymi01",1994,150000,"past",0.00988467874794069
"currymi01",1997,4e+05,"past",0.0164183392849813
"currymi01",1998,5e+05,"past",0.0185873605947955
"currymi01",1999,550000,"past",0.0183333333333333
"currymi01",2000,2e+06,"past",0.0588235294117647
"currymi01",2001,2200000,"past",0.0619718309859155
"currymi01",2002,2400000,"past",0.0564705882352941
"currymi01",2003,2600000,"past",0.0645625884631621
"currymi01",2004,2800000,"past",0.0638686131386861
"currymi01",2005,845122,"past",0.0192642352404832
"curryse01",2015,148028,"past",0.00234722904939348
"curryse01",2016,947276,"past",0.0135325142857143
"curryse01",2017,2898000,"past",0.0307829578407317
"curryse01",2018,3028410,"past",0.0305612909085405
"curryse01",2019,2795000,"regular",0.0274371987552641
"curryse01",2020,7441860,"regular",0.0682739449541284
"curryse01",2021,7813953,"regular",0.0673616637931034
"curryse01",2022,8186047,"regular",NA
"curryse01",2023,8558140,"regular",NA
"curryst01",2010,2710560,"past",0.0469767764298094
"curryst01",2011,2913840,"past",0.0502005375232582
"curryst01",2012,3117120,"past",0.0537027082902626
"curryst01",2013,3958742,"past",0.0682024326373096
"curryst01",2014,9887642,"past",0.168503928151468
"curryst01",2015,10629213,"past",0.168543772298422
"curryst01",2016,11370786,"past",0.1624398
"curryst01",2017,12112359,"past",0.128659156814633
"curryst01",2018,34682550,"past",0.35
"curryst01",2019,37457154,"regular",0.367699241182303
"curryst01",2020,40231758,"regular",0.369098697247706
"curryst01",2021,43006362,"regular",0.3707445
"curryst01",2022,45780966,"regular",NA
"dalemsa01",2002,771480,"past",0.0181524705882353
"dalemsa01",2003,691100,"past",0.0171612326488043
"dalemsa01",2004,887160,"past",0.0202363138686131
"dalemsa01",2005,1599549,"past",0.0364611123774789
"dalemsa01",2006,8470000,"past",0.171111111111111
"dalemsa01",2007,9464307,"past",0.178118133057307
"dalemsa01",2008,10250000,"past",0.184253100844868
"dalemsa01",2009,11238564,"past",0.191522903885481
"dalemsa01",2010,12025694,"past",0.208417573656846
"dalemsa01",2011,13428129,"past",0.231343963200331
"dalemsa01",2012,7e+06,"past",0.120598166907863
"dalemsa01",2013,6698565,"past",0.115404951416167
"dalemsa01",2014,3700748,"past",0.0630676732732323
"dalemsa01",2015,3867282,"past",0.0613221596765242
"dalemsa01",2016,1499187,"past",0.0214169571428571
"dampier01",1997,1184000,"past",0.0485982842835447
"dampier01",1998,1478880,"past",0.0549769516728625
"dampier01",1999,1538000,"past",0.0512666666666667
"dampier01",2000,4988000,"past",0.146705882352941
"dampier01",2001,5610000,"past",0.158028169014085
"dampier01",2002,6235000,"past",0.146705882352941
"dampier01",2003,6858500,"past",0.170308658836383
"dampier01",2004,7842000,"past",0.178877737226277
"dampier01",2005,7700000,"past",0.175518577615683
"dampier01",2006,8662500,"past",0.175
"dampier01",2007,9628000,"past",0.181198833160817
"dampier01",2008,10590500,"past",0.190373898975373
"dampier01",2009,11553000,"past",0.196881390593047
"dampier01",2010,12115500,"past",0.209974003466205
"dampier01",2011,1129469,"past",0.0194588415684653
"dampier01",2012,850522,"past",0.0146530563021156
"daniean01",1998,2149920,"past",0.0799226765799256
"daniean01",1999,2472000,"past",0.0824
"daniean01",2000,2794920,"past",0.0822035294117647
"daniean01",2001,2820000,"past",0.0794366197183099
"daniean01",2002,3e+06,"past",0.0705882352941176
"daniean01",2003,3375000,"past",0.0838072061781431
"daniean01",2004,2200000,"past",0.0501824817518248
"daniean01",2005,2200000,"past",0.0501481650330522
"daniean01",2006,5e+06,"past",0.101010101010101
"daniean01",2007,5400000,"past",0.10162792886045
"daniean01",2008,5800000,"past",0.104260291209779
"daniean01",2009,6200000,"past",0.105657805044308
"daniean01",2010,5863580,"past",0.101621837088388
"danieer01",2005,385277,"past",0.00878224299065421
"daniema01",2004,366931,"past",0.00836977645985401
"daniema01",2005,4903000,"past",0.111762024162298
"daniema01",2006,5393300,"past",0.108955555555556
"daniema01",2007,5883600,"past",0.110729274489508
"daniema01",2008,6373900,"past",0.114576667265864
"daniema01",2009,6864200,"past",0.116976823449216
"daniema01",2010,1990000,"past",0.0344887348353553
"daniema01",2011,2470000,"past",0.0425539246089174
"daniema01",2012,1223166,"past",0.0210730824891462
"daniema01",2013,1229255,"past",0.0211779856660464
"danietr01",2015,816482,"past",0.0129466740664394
"danietr01",2016,947276,"past",0.0135325142857143
"danietr01",2017,3332940,"past",0.0354029508301201
"danietr01",2018,3408520,"past",0.0343971824447741
"danietr01",2019,3258539,"regular",0.0319875428246081
"danietr01",2020,2028594,"regular",0.0186109541284404
"datomlu01",2015,1750000,"past",0.0277491477047491
"davidje01",2008,427163,"past",0.00767864461621427
"davidje01",2009,422725,"past",0.00720390252215406
"davisan01",1994,565000,"past",0.0372322899505766
"davisan01",1995,7e+05,"past",0.0438486594838386
"davisan01",1996,8e+05,"past",0.0347826086956522
"davisan01",1997,5200000,"past",0.213438410704757
"davisan01",1998,4500000,"past",0.16728624535316
"davisan01",1999,3500000,"past",0.116666666666667
"davisan01",2000,4200000,"past",0.123529411764706
"davisan01",2001,5500000,"past",0.154929577464789
"davisan01",2002,1.1e+07,"past",0.258823529411765
"davisan01",2003,1.2e+07,"past",0.297981177522287
"davisan01",2004,12925000,"past",0.294822080291971
"davisan01",2005,12925000,"past",0.294620469569182
"davisan01",2006,13925000,"past",0.281313131313131
"davisan02",2013,5144280,"past",0.0886272482943974
"davisan02",2014,5375760,"past",0.091613013173367
"davisan02",2015,5607240,"past",0.0889120748434155
"davisan02",2016,7070730,"past",0.101010428571429
"davisan02",2017,22116750,"past",0.234927185239476
"davisan02",2018,23775506,"past",0.239931236313362
"davisan02",2019,25434263,"regular",0.249676182155513
"davisan02",2020,27093019,"regular",0.24855980733945
"davisan02",2021,28751775,"player_option",0.247860129310345
"davisba01",2000,2712480,"past",0.0797788235294118
"davisba01",2001,2916000,"past",0.0821408450704225
"davisba01",2002,3119400,"past",0.0733976470588235
"davisba01",2003,3942922,"past",0.0979097117032108
"davisba01",2004,10960000,"past",0.25
"davisba01",2005,12330000,"past",0.281057670389788
"davisba01",2006,13700000,"past",0.276767676767677
"davisba01",2007,15070000,"past",0.283617201467959
"davisba01",2008,16440000,"past",0.295523997842891
"davisba01",2009,11250000,"past",0.191717791411043
"davisba01",2010,12150000,"past",0.210571923743501
"davisba01",2011,1.3e+07,"past",0.22396802425746
"davisba01",2012,15252181,"past",0.262769295706705
"davisba01",2013,14850000,"past",0.255840396940252
"davisda01",1992,430000,"past",0.0344
"davisda01",1993,559000,"past",0.0399285714285714
"davisda01",1994,688000,"past",0.045337726523888
"davisda01",1995,4050000,"past",0.253695815585066
"davisda01",1996,4050000,"past",0.176086956521739
"davisda01",1997,6508000,"past",0.267126380166646
"davisda01",1998,5273333,"past",0.19603468401487
"davisda01",1999,4038000,"past",0.1346
"davisda01",2000,4490000,"past",0.132058823529412
"davisda01",2001,6e+06,"past",0.169014084507042
"davisda01",2002,7010000,"past",0.164941176470588
"davisda01",2003,8055000,"past",0.200019865411835
"davisda01",2004,9061875,"past",0.20670335310219
"davisda01",2005,10068750,"past",0.229513334852975
"davisda01",2006,3500000,"past",0.0707070707070707
"davisda01",2007,3500000,"past",0.0658699538910323
"davisde01",2017,1369229,"past",0.0145441402972074
"davisde01",2018,1312611,"past",0.0132462535194211
"davisde01",2019,1570588,"regular",0.015417722761586
"davisde01",2020,1645357,"regular",0.0150950183486239
"davised01",2011,1919160,"past",0.033063882571842
"davised01",2012,2063040,"past",0.0355426917510854
"davised01",2013,2207040,"past",0.0380235683274757
"davised01",2014,3153860,"past",0.0537476780449565
"davised01",2015,981084,"past",0.0155567113295806
"davised01",2016,7e+06,"past",0.1
"davised01",2017,6666667,"past",0.0708142612833668
"davised01",2018,6352531,"past",0.0641067582977607
"davised01",2019,4449000,"regular",0.0436737378397746
"davised01",2020,4767000,"regular",0.0437339449541284
"davised01",2021,5005350,"regular",0.0431495689655172
"davisgl01",2008,427163,"past",0.00767864461621427
"davisgl01",2009,711517,"past",0.0121253749147921
"davisgl01",2010,3e+06,"past",0.0519930675909879
"davisgl01",2011,3300000,"past",0.0568534215422783
"davisgl01",2012,6300000,"past",0.108538350217077
"davisgl01",2013,6400000,"past",0.110261181172903
"davisgl01",2014,6400000,"past",0.109067980026926
"davisgl01",2015,7827985,"past",0.124125663997463
"davisjo02",2005,620046,"past",0.0141337132436745
"davisjo02",2006,193003,"past",0.00389905050505051
"davisjo02",2012,314041,"past",0.00541039556198746
"davispa01",2007,412718,"past",0.00776734732285687
"davispa01",2008,687456,"past",0.0123576487506741
"davispa01",2009,328416,"past",0.00559672801635992
"davispa01",2010,80488,"past",0.00139493934142114
"davisri01",1999,680000,"past",0.0226666666666667
"davisri01",2000,878160,"past",0.0258282352941176
"davisri01",2001,939360,"past",0.0264608450704225
"davisri01",2002,1496400,"past",0.0352094117647059
"davisri01",2003,4546000,"past",0.11288520275136
"davisri01",2004,5000600,"past",0.114064781021898
"davisri01",2005,5455200,"past",0.124349213585594
"davisri01",2006,5909800,"past",0.119389898989899
"davisri01",2007,6364400,"past",0.119777924155453
"davisri01",2008,6819000,"past",0.1225777458206
"davisri01",2009,2300000,"past",0.0391956373551466
"davisri01",2010,2484000,"past",0.043050259965338
"dawkian01",2015,59686,"past",0.000946420359946087
"dawsobr01",2016,525093,"past",0.00750132857142857
"dawsoer01",2012,38172,"past",0.000657639032458135
"dayeau01",2010,1677840,"past",0.0290786828422877
"dayeau01",2011,1803720,"past",0.0310750465164358
"dayeau01",2012,1929600,"past",0.0332437461236303
"dayeau01",2013,2958077,"past",0.0509626662531872
"dayeau01",2014,947907,"past",0.0161541096474037
"dayeau01",2015,1188488,"past",0.0188454451756125
"declean01",1996,230000,"past",0.01
"declean01",1997,276000,"past",0.0113286541066371
"declean01",1998,1200000,"past",0.0446096654275093
"declean01",1999,1440000,"past",0.048
"declean01",2000,1680000,"past",0.0494117647058823
"declean01",2001,1920000,"past",0.0540845070422535
"declean01",2002,2900000,"past",0.0682352941176471
"declean01",2003,3262500,"past",0.0810136326388716
"declean01",2004,2500000,"past",0.0570255474452555
"declean01",2005,2500000,"past",0.056986551173923
"decolna01",2013,1400000,"past",0.0241196333815726
"decolna01",2014,1463000,"past",0.0249322585592802
"dedmode01",2015,816482,"past",0.0129466740664394
"dedmode01",2016,947278,"past",0.0135325428571429
"dedmode01",2017,2898000,"past",0.0307829578407317
"dedmode01",2018,6e+06,"past",0.060549181072326
"dedmode01",2019,7200000,"regular",0.0706790093158861
"dedmode01",2020,13333334,"regular",0.122324165137615
"dedmode01",2021,13333333,"regular",0.114942525862069
"dedmode01",2022,13333333,"regular",NA
"dejeabr01",2016,281659,"past",0.0040237
"dekkesa01",2016,1646400,"past",0.02352
"dekkesa01",2017,1720560,"past",0.0182760268952551
"dekkesa01",2018,1794600,"past",0.0181102600587327
"dekkesa01",2019,2760095,"regular",0.0270945528080181
"delanma01",2017,2500000,"past",0.0265553466534952
"delanma01",2018,2500000,"past",0.0252288254468025
"delfica01",2005,901920,"past",0.0205589240939138
"delfica01",2006,969696,"past",0.0195898181818182
"delfica01",2007,1037280,"past",0.0195215959348828
"delfica01",2008,1868141,"past",0.033581538738091
"delfica01",2010,3500000,"past",0.0606585788561525
"delfica01",2011,3500000,"past",0.0602990834539315
"delfica01",2012,3500000,"past",0.0602990834539315
"delfica01",2013,3e+06,"past",0.0516849286747984
"delfica01",2014,3250000,"past",0.0553860836074234
"delfica01",2015,650000,"past",0.0103068262903354
"delfica01",2016,650000,"past",0.00928571428571429
"delfica01",2017,650000,"past",0.00690439012990876
"delfica01",2018,650000,"past",0.00655949461616865
"delfica01",2019,650000,"regular",0.00638074389657305
"delkto01",1997,870000,"past",0.0357098879448344
"delkto01",1998,1000680,"past",0.0372
"delkto01",1999,1131000,"past",0.0377
"delkto01",2000,485000,"past",0.0142647058823529
"delkto01",2001,2250000,"past",0.0633802816901408
"delkto01",2002,2475000,"past",0.0582352941176471
"delkto01",2003,2700000,"past",0.0670457649425145
"delkto01",2004,2925000,"past",0.0667198905109489
"delkto01",2005,2700000,"past",0.0615454752678368
"delkto01",2006,3375000,"past",0.0681818181818182
"dellama01",2015,816482,"past",0.0129466740664394
"dellama01",2016,1147280,"past",0.0163897142857143
"dellama01",2017,9607500,"past",0.102052197189382
"dellama01",2018,9607500,"past",0.096954376192062
"dellama01",2019,9607500,"regular",0.0943123030558855
"dellama01",2020,9607500,"regular",0.0881422018348624
"denglu01",2005,2273400,"past",0.0518212901755186
"denglu01",2006,2443920,"past",0.0493721212121212
"denglu01",2007,2614440,"past",0.0492037263573916
"denglu01",2008,3320339,"past",0.0596861225957217
"denglu01",2009,9385000,"past",0.159935241990457
"denglu01",2010,10370425,"past",0.17973006932409
"denglu01",2011,11345000,"past",0.195455171938529
"denglu01",2012,12325000,"past",0.21233891530563
"denglu01",2013,13305000,"past",0.229222658672731
"denglu01",2014,14275000,"past",0.243272721075683
"denglu01",2015,9714461,"past",0.154038864663442
"denglu01",2016,10151612,"past",0.145023028571429
"denglu01",2017,1.8e+07,"past",0.191198495905166
"denglu01",2018,17190000,"past",0.173473403772214
"denglu01",2019,16747954,"regular",0.164406777331671
"denglu01",2020,4990000,"regular",0.0457798165137615
"denglu01",2021,4990000,"regular",0.0430172413793103
"denglu01",2022,4990000,"regular",NA
"derozde01",2010,2282640,"past",0.0395604852686308
"derozde01",2011,2453880,"past",0.0422762042588381
"derozde01",2012,2625000,"past",0.0452243125904486
"derozde01",2013,3344250,"past",0.0576157742402316
"derozde01",2014,9500000,"past",0.161897782852469
"derozde01",2015,9500000,"past",0.150638230397209
"derozde01",2016,9500000,"past",0.135714285714286
"derozde01",2017,26540100,"past",0.281912622287371
"derozde01",2018,27739975,"past",0.279938794869466
"derozde01",2019,27739975,"regular",0.272310271034368
"derozde01",2020,27739975,"regular",0.254495183486239
"derozde01",2021,27739975,"player_option",0.239137715517241
"diallch01",2017,543471,"past",0.00577282432044868
"diallch01",2018,1312611,"past",0.0132462535194211
"diallch01",2019,1544951,"regular",0.015166056405776
"diallch01",2020,1678854,"regular",0.0154023302752294
"diallch01",2021,1824003,"team_option",0.0157241637931034
"diallha01",2019,838464,"regular",0.00823080623153265
"diallha01",2020,1416852,"regular",0.0129986422018349
"diallha01",2021,1663861,"team_option",0.0143436293103448
"diawaya01",2007,412718,"past",0.00776734732285687
"diawaya01",2008,687456,"past",0.0123576487506741
"diawaya01",2009,875000,"past",0.0149113837764145
"diawaya01",2010,945000,"past",0.0163778162911612
"diawbo01",2004,1021080,"past",0.0232910583941606
"diawbo01",2005,1097640,"past",0.0250202872122179
"diawbo01",2006,1174200,"past",0.0237212121212121
"diawbo01",2007,1870501,"past",0.0352028041780371
"diawbo01",2008,9e+06,"past",0.161783210497933
"diawbo01",2009,9e+06,"past",0.153374233128834
"diawbo01",2010,9e+06,"past",0.155979202772964
"diawbo01",2011,9e+06,"past",0.155054786024395
"diawbo01",2012,9e+06,"past",0.155054786024395
"diawbo01",2013,4500000,"past",0.0775273930121976
"diawbo01",2014,4702500,"past",0.0801394025119719
"diawbo01",2015,7500000,"past",0.118924918734639
"diawbo01",2016,7e+06,"past",0.1
"diawbo01",2017,7e+06,"past",0.0743549706297866
"diazgu01",2008,56065,"past",0.00100781952184073
"dickada01",2003,776880,"past",0.0192913014327928
"dickada01",2004,835200,"past",0.0190510948905109
"dickada01",2005,893400,"past",0.0203647139275131
"dickada01",2006,2250000,"past",0.0454545454545455
"dickada01",2007,2753218,"past",0.0518155264891315
"dickada01",2008,3916706,"past",0.0704063634729463
"dickeka01",2004,264011,"past",0.00602214872262774
"dickeka01",2005,483938,"past",0.0110311830408024
"dickeka01",2006,31305,"past",0.000632424242424242
"dickeka01",2008,264897,"past",0.00476176523458565
"dienetr01",2006,398762,"past",0.00805579797979798
"dienetr01",2007,664209,"past",0.0125004046297168
"dienetr01",2008,1500000,"past",0.0269638684163221
"dienetr01",2009,1620000,"past",0.0276073619631902
"dienetr01",2010,1740000,"past",0.030155979202773
"dienggo01",2014,1352640,"past",0.0230515175786908
"dienggo01",2015,1413480,"past",0.022413065884405
"dienggo01",2016,1474440,"past",0.0210634285714286
"dienggo01",2017,2348783,"past",0.0249490987115346
"dienggo01",2018,14112360,"past",0.142415306832975
"dienggo01",2019,15170787,"regular",0.148924471625323
"dienggo01",2020,16229213,"regular",0.148891862385321
"dienggo01",2021,17287640,"regular",0.149031379310345
"dinwisp01",2015,7e+05,"past",0.0110996590818996
"dinwisp01",2016,845059,"past",0.0120722714285714
"dinwisp01",2017,726672,"past",0.00771881074535547
"dinwisp01",2018,1524305,"past",0.0153825699090753
"dinwisp01",2019,1656092,"regular",0.0162570752633284
"dinwisp01",2020,10600000,"regular",0.0972477064220184
"dinwisp01",2021,11400000,"regular",0.0982758620689655
"dinwisp01",2022,12300000,"player_option",NA
"dioguik01",2006,1988160,"past",0.0401648484848485
"dioguik01",2007,2137200,"past",0.0402220758445469
"dioguik01",2008,2286360,"past",0.0410994067948948
"dioguik01",2009,2912823,"past",0.0496391104294479
"dioguik01",2010,884881,"past",0.0153358925476603
"dioguik01",2011,608772,"past",0.0104881124664048
"dioguik01",2012,64028,"past",0.00110309420439666
"diopde01",2002,1842480,"past",0.0433524705882353
"diopde01",2003,1980600,"past",0.0491817933500534
"diopde01",2004,2118840,"past",0.048331204379562
"diopde01",2005,2695164,"past",0.061435240483246
"diopde01",2006,1850000,"past",0.0373737373737374
"diopde01",2007,1998000,"past",0.0376023336783664
"diopde01",2008,2146000,"past",0.0385763077476182
"diopde01",2009,5585000,"past",0.0951772324471711
"diopde01",2010,6031800,"past",0.10453726169844
"diopde01",2011,6478600,"past",0.111615326304183
"diopde01",2012,6925400,"past",0.119312935014816
"diopde01",2013,7372200,"past",0.12701054372545
"divacvl01",1991,770000,"past",0.0648639541740376
"divacvl01",1992,942000,"past",0.07536
"divacvl01",1993,3633000,"past",0.2595
"divacvl01",1994,4133000,"past",0.272355848434926
"divacvl01",1995,3333300,"past",0.208801052367828
"divacvl01",1996,3333000,"past",0.144913043478261
"divacvl01",1997,4718000,"past",0.193654311866355
"divacvl01",1998,4833333,"past",0.17967780669145
"divacvl01",1999,8300000,"past",0.276666666666667
"divacvl01",2000,8837774,"past",0.259934529411765
"divacvl01",2001,9640000,"past",0.271549295774648
"divacvl01",2002,10444642,"past",0.245756282352941
"divacvl01",2003,11248076,"past",0.279309577611681
"divacvl01",2004,12051510,"past",0.274897582116788
"divacvl01",2005,4903000,"past",0.111762024162298
"divacvl01",2006,2e+06,"past",0.0404040404040404
"divindo01",2019,2481000,"regular",0.0243548086267657
"divindo01",2020,2905800,"regular",0.0266587155963303
"divindo01",2021,3044160,"team_option",0.0262427586206897
"divindo01",2022,4675830,"team_option",NA
"dixonju01",2003,1172400,"past",0.0291127610439274
"dixonju01",2004,1260360,"past",0.0287490875912409
"dixonju01",2005,1348200,"past",0.0307317073170732
"dixonju01",2006,2500000,"past",0.0505050505050505
"dixonju01",2007,2550000,"past",0.0479909664063235
"dixonju01",2008,2550000,"past",0.0458385763077476
"dixonju01",2009,998398,"past",0.0170142808452624
"doleami01",1999,1050000,"past",0.035
"doleami01",2000,1357320,"past",0.0399211764705882
"doleami01",2001,1452000,"past",0.0409014084507042
"doleami01",2002,2000856,"past",0.0470789647058824
"doleami01",2003,1400000,"past",0.0347644707109334
"doleami01",2004,1540000,"past",0.0351277372262774
"doleami01",2005,2400000,"past",0.054707089126966
"doleami01",2006,2640000,"past",0.0533333333333333
"doleami01",2007,2880000,"past",0.0542015620589066
"doleami01",2008,3120000,"past",0.05608484630595
"doncilu01",2019,6560640,"regular",0.0644027132886354
"doncilu01",2020,7683360,"regular",0.0704895412844037
"doncilu01",2021,8049360,"team_option",0.0693910344827586
"doncilu01",2022,10174391,"team_option",NA
"doolike01",2001,1538880,"past",0.0433487323943662
"doolike01",2002,1654320,"past",0.0389251764705882
"doolike01",2003,1769760,"past",0.0439462640609868
"doolike01",2004,2256444,"past",0.0514699817518248
"doolike01",2005,745046,"past",0.0169830408023706
"doolike01",2006,3100000,"past",0.0626262626262626
"doolike01",2007,3348000,"past",0.0630093158934789
"doolike01",2008,3596000,"past",0.0646413805500629
"doolike01",2009,3300000,"past",0.0562372188139059
"doolike01",2010,3564000,"past",0.0617677642980936
"doolike01",2011,2e+06,"past",0.0344566191165323
"doolike01",2012,2246400,"past",0.0387016745916891
"doolike01",2013,1352181,"past",0.0232957928468059
"dorsejo01",2009,816500,"past",0.013914451261077
"dorsejo01",2010,881000,"past",0.0152686308492201
"dorsejo01",2011,854389,"past",0.0147196781751775
"dorsejo01",2015,948163,"past",0.0150346943629589
"dorsejo01",2016,1015421,"past",0.0145060142857143
"dorsety01",2018,815615,"past",0.00823080338671753
"dorsety01",2019,1378242,"regular",0.0135295526607702
"dotsoda01",2018,1100000,"past",0.0111006831965931
"dotsoda01",2019,1378242,"regular",0.0135295526607702
"dotsoda01",2020,1618520,"regular",0.0148488073394495
"doubyqu01",2007,1240920,"past",0.0233540980521314
"doubyqu01",2008,1333920,"past",0.0239784289052669
"doubyqu01",2009,1427040,"past",0.024319018404908
"doubyqu01",2010,85519,"past",0.00148213171577123
"douglch01",2009,442411,"past",0.00753938309475119
"douglch01",2010,736000,"past",0.0127556325823224
"douglch01",2011,854389,"past",0.0147196781751775
"douglch01",2013,72892,"past",0.00125580594032114
"douglch01",2015,915243,"past",0.0145126932529929
"douglto01",2010,996240,"past",0.0172658578856153
"douglto01",2011,1071000,"past",0.018451519536903
"douglto01",2012,1145640,"past",0.019737440562332
"douglto01",2013,2067880,"past",0.0356260767693474
"douglto01",2014,1600000,"past",0.0272669950067315
"douglto01",2015,268974,"past",0.0042650281455641
"douglto01",2016,1764858,"past",0.0252122571428571
"douglto01",2017,603558,"past",0.00641107676619611
"dowdeza01",2011,242374,"past",0.0041756943008752
"doylemi01",2018,NA,"past",NA
"doziepj01",2018,NA,"past",NA
"dragigo01",2009,1700000,"past",0.0289706884798909
"dragigo01",2010,1836000,"past",0.0318197573656846
"dragigo01",2011,1972000,"past",0.0339742264489008
"dragigo01",2012,2108000,"past",0.036317276548825
"dragigo01",2013,7500000,"past",0.129212321686996
"dragigo01",2014,7500000,"past",0.127814039094054
"dragigo01",2015,7500000,"past",0.118924918734639
"dragigo01",2016,14780000,"past",0.211142857142857
"dragigo01",2017,15890000,"past",0.168785783329616
"dragigo01",2018,17000450,"past",0.171560554226837
"dragigo01",2019,18109175,"regular",0.177769242851113
"dragigo01",2020,19217900,"regular",0.176311009174312
"dragizo01",2015,1962103,"past",0.0311123919765321
"dragizo01",2016,2050397,"past",0.0292913857142857
"drewla02",2015,59686,"past",0.000946420359946087
"drewla02",2018,222477,"past",0.00224513335957131
"drobnpr01",2002,478558,"past",0.0112601882352941
"drobnpr01",2003,526413,"past",0.0130717638002533
"drobnpr01",2004,2500000,"past",0.0570255474452555
"drobnpr01",2005,2550000,"past",0.0581262821974014
"drumman01",2013,2356320,"past",0.0405954103783337
"drumman01",2014,2462400,"past",0.0419639053153598
"drumman01",2015,2568360,"past",0.0407256005708396
"drumman01",2016,3272091,"past",0.0467441571428571
"drumman01",2017,22116750,"past",0.234927185239476
"drumman01",2018,23775506,"past",0.239931236313362
"drumman01",2019,25434263,"regular",0.249676182155513
"drumman01",2020,27093019,"regular",0.24855980733945
"drumman01",2021,28751775,"player_option",0.247860129310345
"dudleja01",2008,1137000,"past",0.0204386122595722
"dudleja01",2009,1222320,"past",0.0208302658486708
"dudleja01",2010,1307640,"past",0.0226627383015598
"dudleja01",2011,2151068,"past",0.0370592653848804
"dudleja01",2012,4250000,"past",0.0732203156226311
"dudleja01",2013,4250000,"past",0.0732203156226311
"dudleja01",2014,4250000,"past",0.0724279554866307
"dudleja01",2015,4250000,"past",0.067390787282962
"dudleja01",2016,4250000,"past",0.0607142857142857
"dudleja01",2017,10470000,"past",0.111213791784838
"dudleja01",2018,1e+07,"past",0.10091530178721
"dudleja01",2019,9530000,"regular",0.0935515220528326
"dudleja01",2020,2564753,"regular",0.0235298440366972
"duhonch01",2005,385277,"past",0.00878224299065421
"duhonch01",2006,2800000,"past",0.0565656565656566
"duhonch01",2007,3024000,"past",0.0569116401618519
"duhonch01",2008,3248000,"past",0.0583857630774762
"duhonch01",2009,5585000,"past",0.0951772324471711
"duhonch01",2010,6031800,"past",0.10453726169844
"duhonch01",2011,3500000,"past",0.0602990834539315
"duhonch01",2012,3500000,"past",0.0602990834539315
"duhonch01",2013,3500000,"past",0.0602990834539315
"duhonch01",2014,1500000,"past",0.0255628078188108
"dukandu01",2016,525093,"past",0.00750132857142857
"duncati01",1998,2967840,"past",0.110328624535316
"duncati01",1999,3413000,"past",0.113766666666667
"duncati01",2000,3858240,"past",0.113477647058824
"duncati01",2001,9660000,"past",0.272112676056338
"duncati01",2002,10865250,"past",0.255652941176471
"duncati01",2003,12072500,"past",0.299781480469817
"duncati01",2004,12676125,"past",0.289145187043796
"duncati01",2005,14260641,"past",0.325065899247778
"duncati01",2006,15845156,"past",0.320104161616162
