"bbref_id","season","blend","season_plus_1","season_plus_2","season_plus_3","season_plus_4","season_plus_5"
"lenal01",2015,-0.826666666666667,-2.38,-2.12666666666667,-0.48,-0.233333333333333,NA
"cartemi01",2015,-1.74666666666667,-1.17333333333333,-1.93333333333333,-1.08,-2.02666666666667,NA
"larkish01",2015,-3.68666666666667,-2.64666666666667,-1.49333333333333,NA,NA,NA
"bhullsi01",2015,8.96666666666667,NA,NA,NA,NA,NA
"sampsja02",2015,-5.05333333333333,-4.57333333333333,-0.38,-1.25333333333333,NA,NA
"garneke01",2015,0.533333333333333,1.53333333333333,NA,NA,NA,NA
"stokeja01",2015,-0.366666666666667,NA,NA,NA,NA,NA
"ginobma01",2015,2.75333333333333,3.80666666666667,2.25333333333333,-0.973333333333333,NA,NA
"bassbr01",2015,-1.11333333333333,0.5,-2,NA,NA,NA
"bogutan01",2015,3.47333333333333,3.64,0.12,0.0866666666666667,NA,NA
"ellismo01",2015,1.24666666666667,0.486666666666667,-2.74,NA,NA,NA
"feltora01",2015,-3.79333333333333,-1.44666666666667,-1.85333333333333,-1.97333333333333,-2.12666666666667,NA
"fryech01",2015,-1.23333333333333,2.62,0.493333333333333,-0.146666666666667,-3.72666666666667,NA
"garcifr01",2015,-3.36666666666667,NA,NA,NA,NA,NA
"gortama01",2015,2.24,1.61333333333333,0.0533333333333333,0.0533333333333333,-1.3,NA
"grangda01",2015,-3.96,NA,NA,NA,NA,NA
"greenge01",2015,-2.82666666666667,-2.10666666666667,-3.39333333333333,-1.14666666666667,-2.17333333333333,NA
"ilyaser01",2015,-0.806666666666667,-1.48,0.98,0.646666666666667,0.613333333333333,NA
"jackja01",2015,-2.93333333333333,-1.30666666666667,-4.32666666666667,-1.72666666666667,NA,NA
"johnsam01",2015,1.82,2.96666666666667,3.26666666666667,2.15333333333333,-1.44,NA
"leeda02",2015,0.5,0.22,1.81333333333333,NA,NA,NA
"mahinia01",2015,-0.9,2.16,0.86,-0.593333333333333,-0.833333333333333,NA
"maxieja01",2015,-3.34666666666667,NA,NA,NA,NA,NA
"milescj01",2015,0.953333333333333,-1.10666666666667,0.0666666666666667,-0.4,-2.74666666666667,NA
"paulch01",2015,7.11333333333333,8.32666666666667,8.21333333333333,7.02666666666667,4.12666666666667,NA
"robinna01",2015,-4.20666666666667,NA,NA,NA,NA,NA
"turiaro01",2015,-3.31333333333333,NA,NA,NA,NA,NA
"villach01",2015,-2.63333333333333,-2.96666666666667,NA,NA,NA,NA
"webstma02",2015,-6.22666666666667,NA,NA,NA,NA,NA
"willima02",2015,0.62,2.68,0.00666666666666667,1.58,0.42,NA
"willide01",2015,1.30666666666667,0.16,-0.913333333333333,NA,NA,NA
"willilo02",2015,1.98,-1.1,1.58,0.74,0.0666666666666667,NA
"caldejo01",2015,-3.74666666666667,0.113333333333333,-3.40666666666667,-0.1,-4.79333333333333,NA
"pricero01",2015,-0.293333333333333,-0.113333333333333,-2.64666666666667,NA,NA,NA
"randosh01",2015,-3.64,NA,NA,NA,NA,NA
"hayesch01",2015,-0.3,NA,NA,NA,NA,NA
"lucasjo02",2015,-4.77333333333333,-3.14,NA,NA,NA,NA
"karasse01",2015,-0.64,-2.95333333333333,NA,NA,NA,NA
"lauvejo01",2015,-4.25333333333333,-2.30666666666667,-2.72666666666667,-2.53333333333333,NA,NA
"inglejo01",2015,-1.99333333333333,-0.426666666666667,2.6,3.36666666666667,2.54666666666667,NA
"baynear01",2015,-0.253333333333333,-0.726666666666667,-0.28,-0.2,0.486666666666667,NA
"warretj01",2015,-3.18666666666667,-2.01333333333333,-1.52666666666667,-2.22666666666667,-1.22,NA
"aldrila01",2015,2.80666666666667,2.03333333333333,0.973333333333333,3.19333333333333,1.52666666666667,NA
"bargnan01",2015,-4.76,NA,NA,NA,NA,NA
"smartma01",2015,1.84666666666667,0.226666666666667,0.4,0.473333333333333,2.10666666666667,NA
"jerregr01",2015,-4.65333333333333,NA,NA,NA,NA,NA
"robingl02",2015,-2.82666666666667,-2.78666666666667,-1.71333333333333,-1.32,-3.36666666666667,NA
"mcgarmi01",2015,-0.733333333333333,-3.77333333333333,NA,NA,NA,NA
"stausni01",2015,-4.18666666666667,-4.4,-2.51333333333333,-3.26666666666667,-4.44,NA
"grantje01",2015,-1.95333333333333,-1.70666666666667,-3.84,-0.706666666666667,0.52,NA
"ledori01",2015,-4.22,NA,NA,NA,NA,NA
"earlycl01",2015,-5.00666666666667,-3.96666666666667,NA,NA,NA,NA
"adamsst01",2015,-0.653333333333333,2.26666666666667,1.12,2.02666666666667,2.10666666666667,NA
"noelne01",2015,-0.733333333333333,-0.56,1.9,-0.22,2.04,NA
"goodwar01",2015,-5.80666666666667,-5.71333333333333,NA,NA,NA,NA
"bennean01",2015,-6.26,-2.36666666666667,NA,NA,NA,NA
"adamsjo01",2015,-1.02,-0.566666666666667,NA,NA,NA,NA
"anderky01",2015,-3.07333333333333,1.00666666666667,1.4,3.44666666666667,0.206666666666667,NA
"muhamsh01",2015,-1.88666666666667,-5.06666666666667,-3.96666666666667,-4.68,NA,NA
"harriga01",2015,-6.13333333333333,-1.02666666666667,0.84,1.53333333333333,-0.366666666666667,NA
"farmajo01",2015,-2.34,NA,NA,NA,NA,NA
"foyera01",2015,-3.28666666666667,-2.24666666666667,-4.04666666666667,NA,NA,NA
"freeljo01",2015,-0.826666666666667,NA,NA,NA,NA,NA
"gayru01",2015,0.973333333333333,-0.02,1.4,0.28,1.85333333333333,NA
"holliry01",2015,-1.27333333333333,NA,NA,NA,NA,NA
"lowryky01",2015,3.75333333333333,6.81333333333333,6.12,5.42,4.12666666666667,NA
"millspa01",2015,4.79333333333333,5.26,3.95333333333333,1.29333333333333,3.66666666666667,NA
"novakst01",2015,-3.64,NA,NA,NA,NA,NA
"redicjj01",2015,1.16666666666667,0.473333333333333,-0.286666666666667,0.366666666666667,0.56,NA
"rondora01",2015,-2.30666666666667,0.533333333333333,-1.12666666666667,-1.01333333333333,-2.96,NA
"sefolth01",2015,2.16666666666667,0.133333333333333,0.626666666666667,1.52,1.2,NA
"thomaty01",2015,-1.12,NA,NA,NA,NA,NA
"goberru01",2015,3.24666666666667,2.79333333333333,6.18,3.98,5.46,NA
"antetgi01",2015,0.746666666666667,1.54,5.34,4.75333333333333,7.95333333333333,NA
"schrode01",2015,-3.27333333333333,-0.0866666666666667,-1.86666666666667,-1.42666666666667,-2.1,NA
"noguelu01",2015,-4.28,0.52,3.62,2.92666666666667,NA,NA
"tuckepj01",2015,-0.0133333333333334,0.266666666666667,1.02666666666667,0.806666666666667,1.14666666666667,NA
"willish03",2015,-1.87333333333333,NA,NA,NA,NA,NA
"amundlo01",2015,-0.44,-2.91333333333333,NA,NA,NA,NA
"radulmi01",2015,-5.08,NA,NA,NA,NA,NA
"bareajo01",2015,0.02,-2.8,-1.11333333333333,-0.52,-0.82,NA
"parkeja01",2015,-3.29333333333333,-2.92666666666667,-0.453333333333333,-2.52,-1.86666666666667,NA
"ennisty01",2015,-5.58,-3.77333333333333,-2.88,-1.87333333333333,NA,NA
"wiggian01",2015,-1.87333333333333,-1.48,-1.96666666666667,-1.91333333333333,-1.86666666666667,NA
"gordoaa01",2015,-2.61333333333333,1.02,0.08,0.48,0.906666666666667,NA
"lavinza01",2015,-6.08,-2.94,-2.08,-3.1,-0.32,NA
"youngja01",2015,-3.77333333333333,-3.64666666666667,-2.47333333333333,-3.63333333333333,NA,NA
"randlju01",2015,-6.74,-4.06666666666667,-1.21333333333333,0.686666666666667,0.54,NA
"vonleno01",2015,-3.74,-3.38666666666667,-3.29333333333333,-2.19333333333333,0.466666666666667,NA
"exumda01",2015,-2.44666666666667,-2.69333333333333,-1.44666666666667,-2.75333333333333,NA,NA
"capelca01",2015,-3.58666666666667,1.54,0.0666666666666667,2.42666666666667,2.18,NA
"nurkiju01",2015,1.35333333333333,-0.573333333333333,0.346666666666667,1.3,4.46666666666667,NA
"cabocbr01",2015,-8.34,-5.52,-0.833333333333333,-3.27333333333333,-0.653333333333333,NA
"afflaar01",2015,-2.55333333333333,-2.96666666666667,-4.02,-4.8,NA,NA
"belinma01",2015,-2.24666666666667,-4.64666666666667,-1.43333333333333,-1.57333333333333,-2.02,NA
"breweco01",2015,-1.4,-2.05333333333333,-1.4,-2.45333333333333,-0.166666666666667,NA
"brookaa01",2015,-1.18666666666667,-2.62666666666667,-3.72,-3.7,NA,NA
"chandwi01",2015,-1.29333333333333,-1.12666666666667,-1.06,-1.80666666666667,NA,NA
"conlemi01",2015,2.30666666666667,2.47333333333333,4.88,-1.20666666666667,3.22,NA
"davisgl01",2015,-1.92666666666667,NA,NA,NA,NA,NA
"dudleja01",2015,1.78,1.58,0.713333333333333,-0.686666666666667,-0.18,NA
"duranke01",2015,4.83333333333333,6.95333333333333,6.49333333333333,4.27333333333333,4.71333333333333,NA
"gasolma01",2015,4.00666666666667,1.07333333333333,3.12,1.53333333333333,3.27333333333333,NA
"greenje02",2015,-2.60666666666667,-1.56666666666667,-3.76,-0.473333333333333,-0.946666666666667,NA
"hawessp01",2015,-1.76,0.233333333333333,-2.16666666666667,NA,NA,NA
"horfoal01",2015,2.69333333333333,3.34666666666667,2.24666666666667,3.92666666666667,4.54666666666667,NA
"landrca01",2015,-3.72666666666667,-0.466666666666667,NA,NA,NA,NA
"mcrobjo01",2015,0.213333333333333,-0.526666666666667,-2.72,-4.64,NA,NA
"noahjo01",2015,1.86,1.00666666666667,-0.00666666666666671,-0.193333333333333,1.27333333333333,NA
"sessira01",2015,-3.17333333333333,-1.74,-3.56666666666667,-3.19333333333333,NA,NA
"smithja02",2015,-4.32,-1.64,-0.826666666666667,-4.3,-2.16666666666667,NA
"splitti01",2015,3.29333333333333,0.566666666666667,-2.52,NA,NA,NA
"stuckro01",2015,-0.26,-1.90666666666667,-3.71333333333333,NA,NA,NA
"wrighbr03",2015,0.98,-0.786666666666666,0.126666666666667,0.626666666666667,NA,NA
"youngni01",2015,-2.25333333333333,-5.15333333333333,0.2,-2.83333333333333,-3.54666666666667,NA
"youngth01",2015,0.766666666666667,0.54,1.03333333333333,1.22666666666667,2.21333333333333,NA
"anthojo01",2015,1.04,0.753333333333333,-0.846666666666667,NA,NA,NA
"tollian01",2015,1.1,-0.273333333333333,-0.826666666666667,0.966666666666667,-2.09333333333333,NA
"watsocj01",2015,0.746666666666667,-3.36666666666667,-3.23333333333333,NA,NA,NA
"ajincal01",2015,-0.00666666666666667,-2.25333333333333,-2.38666666666667,NA,NA,NA
"anderry01",2015,-1.5,-0.466666666666667,0.74,-0.813333333333333,-3.66,NA
"arthuda01",2015,0.853333333333333,0.34,-0.573333333333333,-2.58666666666667,NA,NA
"asikom01",2015,-1.02,-2.59333333333333,-1.72,-3.9,NA,NA
"augusdj01",2015,-3.5,-1.73333333333333,-4.68666666666667,-0.293333333333333,0.666666666666667,NA
"batumni01",2015,1.28666666666667,1.48,1.03333333333333,0.133333333333333,0.226666666666667,NA
"bayleje01",2015,-2.79333333333333,-1.75333333333333,-4.53333333333333,-3.84666666666667,-5.3,NA
"beaslmi01",2015,-2.99333333333333,-2.81333333333333,-2.50666666666667,-1.47333333333333,-2.15333333333333,NA
"chalmma01",2015,-1.13333333333333,-0.966666666666667,NA,NA,NA,NA
"dorsejo01",2015,-1.39333333333333,NA,NA,NA,NA,NA
"douglch01",2015,-4,NA,NA,NA,NA,NA
"dragigo01",2015,0.14,1.64666666666667,1.51333333333333,0.233333333333333,0.1,NA
"gallida01",2015,1.75333333333333,1.54666666666667,2.18666666666667,-0.653333333333333,3.28,NA
"gordoer01",2015,-1.13333333333333,-0.466666666666667,0.22,0.993333333333333,-0.713333333333333,NA
"hibbero01",2015,-0.34,-2.33333333333333,-0.633333333333333,NA,NA,NA
"hicksjj01",2015,-3.96666666666667,NA,NA,NA,NA,NA
"hillge01",2015,4.38,1.14666666666667,3.7,0.1,1.09333333333333,NA
"ibakase01",2015,2.57333333333333,0.56,0.246666666666667,0.373333333333333,-0.206666666666667,NA
"jordade01",2015,4.34,4.08,4.4,1.08,1.9,NA
"koufoko01",2015,-0.00666666666666671,-1.63333333333333,-0.6,-0.5,-2.69333333333333,NA
"leeco01",2015,-0.44,-0.493333333333333,-0.653333333333333,-0.853333333333333,-2.18,NA
"lopezro01",2015,1.05333333333333,0.48,-1.26,-2.05333333333333,-1.38,NA
"lopezbr01",2015,-0.333333333333333,2.2,1.8,0.36,3.61333333333333,NA
"loveke01",2015,2.44,4.37333333333333,3.62,2.7,0.32,NA
"mayooj01",2015,-1.34666666666667,-1.76,NA,NA,NA,NA
"mbahalu01",2015,-1.96,-1.1,0.74,0.613333333333333,-2.17333333333333,NA
"mcgeeja01",2015,-4.04666666666667,-2.34,0.893333333333333,0.66,-0.746666666666667,NA
"pekovni01",2015,-1.12666666666667,-4.00666666666667,NA,NA,NA,NA
"rosede01",2015,0.16,-3.94666666666667,-2.13333333333333,-4.99333333333333,-1.10666666666667,NA
"rushbr01",2015,-6.97333333333333,-2.70666666666667,-3.27333333333333,NA,NA,NA
"speigma01",2015,-1.83333333333333,-2.12666666666667,1.14,-0.226666666666667,NA,NA
"thompja02",2015,-1.77333333333333,NA,NA,NA,NA,NA
"westbru01",2015,8.38666666666667,8.56666666666667,9.38,6.17333333333333,3.82666666666667,NA
"morroan01",2015,2.04,-2.62666666666667,-2.84666666666667,NA,NA,NA
"casspom01",2015,-1.60666666666667,0.54,-2.53333333333333,-0.293333333333333,-0.406666666666667,NA
"bogdabo02",2015,-3.32666666666667,-4.42,-3.55333333333333,-0.886666666666667,0.166666666666667,NA
"shvedal01",2015,-1.38666666666667,NA,NA,NA,NA,NA
"martica01",2015,-3.66,NA,NA,NA,NA,NA
"beverpa01",2015,-0.78,1.95333333333333,2.42,-0.446666666666667,2.55333333333333,NA
"blairde01",2015,-5.30666666666667,NA,NA,NA,NA,NA
"budinch01",2015,-3.3,-1.71333333333333,NA,NA,NA,NA
"calatni01",2015,1.14666666666667,NA,NA,NA,NA,NA
"carrode01",2015,1.24,0.126666666666667,0.886666666666666,1.16666666666667,-1,NA
"clavevi01",2015,-1.79333333333333,NA,NA,NA,NA,NA
"collida01",2015,1.69333333333333,-0.626666666666667,-0.773333333333333,2.22666666666667,1.04,NA
"cunnida01",2015,-1.08666666666667,-2.48666666666667,-0.786666666666667,-1.65333333333333,-2.14,NA
"curryst01",2015,9.52666666666667,9.84,7.37333333333333,7.3,6.70666666666667,NA
"dayeau01",2015,-3.74,NA,NA,NA,NA,NA
"derozde01",2015,-0.653333333333333,0.373333333333333,0.413333333333333,1.70666666666667,0.493333333333333,NA
"douglto01",2015,-1.46,NA,NA,NA,NA,NA
"ellinwa01",2015,-1.10666666666667,-3.81333333333333,0.373333333333333,-0.253333333333333,-0.6,NA
"evansty01",2015,2.73333333333333,1.33333333333333,-1.3,3.50666666666667,-1.79333333333333,NA
"gibsota01",2015,-0.686666666666667,1.27333333333333,-0.526666666666667,0.506666666666667,0.246666666666667,NA
"greenda02",2015,5.27333333333333,3.06666666666667,1.64,0.4,4.29333333333333,NA
"griffbl01",2015,3.6,2.48,3.98666666666667,2.34,3.46666666666667,NA
"hansbty01",2015,1.47333333333333,-1.58,NA,NA,NA,NA
"hardeja01",2015,8.46666666666667,5.16,6.57333333333333,8.10666666666667,8.84,NA
"hendege02",2015,-0.26,-3.24,-3.65333333333333,NA,NA,NA
"hilljo01",2015,-3.78,-0.36,-5.06666666666667,NA,NA,NA
"holidjr01",2015,2.91333333333333,1.65333333333333,1.78,3.18666666666667,4.00666666666667,NA
"hudsole01",2015,0.333333333333333,NA,NA,NA,NA,NA
"jennibr01",2015,1.42,-1.34,-1.83333333333333,-3.31333333333333,NA,NA
"jerebjo01",2015,2.03333333333333,-0.893333333333333,-1.38666666666667,0.153333333333333,-0.126666666666667,NA
"johnsja01",2015,2.22666666666667,-1.27333333333333,2.50666666666667,1.48,-1.46666666666667,NA
"lawsoty01",2015,1.23333333333333,-4.66666666666667,-0.913333333333333,NA,NA,NA
"meeksjo01",2015,-2.52666666666667,-2.38666666666667,-1.7,-2.86,-1.13333333333333,NA
"millspa02",2015,0.406666666666667,1.66666666666667,1.28,-0.626666666666667,-0.0733333333333333,NA
"pendeje02",2015,-2.58,NA,NA,NA,NA,NA
"priceaj01",2015,-3.34666666666667,NA,NA,NA,NA,NA
"rubiori01",2015,1.64,3.39333333333333,1.92666666666667,2.16,0.893333333333333,NA
"teaguje01",2015,1.84666666666667,-0.36,1.72666666666667,0.526666666666667,-1.32666666666667,NA
"thornma01",2015,-2.87333333333333,-1.44666666666667,-4.36666666666667,NA,NA,NA
"templga01",2015,-0.58,-0.566666666666667,-0.3,-1.88666666666667,-0.766666666666667,NA
"matthwe02",2015,3.73333333333333,0.566666666666667,0.166666666666667,-1.66,-0.873333333333333,NA
"mcneaje01",2015,-4.76,NA,NA,NA,NA,NA
"prigipa01",2015,-0.646666666666667,-0.486666666666667,NA,NA,NA,NA
"papanko01",2015,-2.98666666666667,NA,NA,NA,NA,NA
"mekelga01",2015,-7.19333333333333,NA,NA,NA,NA,NA
"geeal01",2015,-2.78666666666667,-1.68666666666667,-2.65333333333333,NA,NA,NA
"stiemgr01",2015,-1.82666666666667,NA,NA,NA,NA,NA
"walljo01",2015,4.03333333333333,2.88,2.87333333333333,1.28,-1.11333333333333,NA
"bledser01",2015,3.17333333333333,2.06666666666667,2.22666666666667,2.4,3.62,NA
"turneev01",2015,-1.24666666666667,-1.30666666666667,-2.79333333333333,-2.7,-2.29333333333333,NA
"bradlav01",2015,-0.793333333333333,0.12,-1.60666666666667,-3.20666666666667,-3.18666666666667,NA
"henryxa01",2015,-3.64666666666667,NA,NA,NA,NA,NA
"stephla01",2015,-4.38,-2.34,-2.88666666666667,-2.04,NA,NA
"johnswe01",2015,-1.03333333333333,0.786666666666667,-1.38,-0.413333333333333,-4.26,NA
"aminual01",2015,2.58,1.22,0.48,1.7,1.42666666666667,NA
"haywago01",2015,4.12666666666667,2.76666666666667,3.44,-4.98,0.446666666666667,NA
"babbilu01",2015,-2.80666666666667,-2.37333333333333,-0.233333333333333,-2.10666666666667,NA,NA
"georgpa01",2015,-2.06,4.78666666666667,2.65333333333333,2.76666666666667,6.87333333333333,NA
"pondequ01",2015,-1.32666666666667,-4.7,-1.39333333333333,NA,NA,NA
"favorde01",2015,3.06666666666667,2.01333333333333,-0.5,1.25333333333333,3.16666666666667,NA
"couside01",2015,5.64666666666667,4.08666666666667,5,4.27333333333333,2.86666666666667,NA
"davised01",2015,0.233333333333333,2.83333333333333,-2.71333333333333,0.686666666666667,1.98666666666667,NA
"monrogr01",2015,2.4,0.973333333333333,1.7,-0.373333333333333,-3.00666666666667,NA
"udohek01",2015,-0.386666666666667,3.44,2.07333333333333,NA,NA,NA
"whiteha01",2015,0.153333333333333,1.78666666666667,1.18666666666667,0.393333333333333,1.33333333333333,NA
"pattepa01",2015,1.29333333333333,1.68666666666667,1.84,-0.74,-4.06,NA
"sandela01",2015,0.12,NA,NA,NA,NA,NA
"aldrico01",2015,-1.88,4.09333333333333,0.206666666666667,-2.94,NA,NA
"booketr01",2015,-0.68,1.5,-0.16,-1.11333333333333,NA,NA
"fieldla01",2015,-3.74666666666667,NA,NA,NA,NA,NA
"jordaje01",2015,-2.26666666666667,NA,NA,NA,NA,NA
"serapke01",2015,-3.64,-2.95333333333333,-3.87333333333333,NA,NA,NA
"vasqugr01",2015,-2.22,-5.03333333333333,-3.93333333333333,NA,NA,NA
"williel01",2015,-1.72666666666667,NA,NA,NA,NA,NA
"evansje01",2015,1.76,-1.80666666666667,-3.9,NA,NA,NA
"mozgoti01",2015,1.77333333333333,-3.22666666666667,-3.26,-2.14666666666667,NA,NA
"linje01",2015,0.84,-0.92,1.03333333333333,-5.63333333333333,-2.89333333333333,NA
"nealga01",2015,-3.88666666666667,NA,NA,NA,NA,NA
"sloando01",2015,-2.06,-1.85333333333333,NA,NA,NA,NA
"smithis01",2015,-3.72,-1.3,0.0866666666666667,-0.613333333333333,-1.9,NA
"millsel01",2015,0.42,NA,NA,NA,NA,NA
"adrieje01",2015,-0.606666666666667,NA,NA,NA,NA,NA
"kirilan01",2015,-4.58,NA,NA,NA,NA,NA
"teletmi01",2015,-1.9,-0.48,-2.62666666666667,-1.16,NA,NA
"mariosh01",2015,-3.08,NA,NA,NA,NA,NA
"martike01",2015,-1.25333333333333,NA,NA,NA,NA,NA
"millean02",2015,-2.08,-1.83333333333333,NA,NA,NA,NA
"millemi01",2015,-4.7,-2.10666666666667,-2.42,NA,NA,NA
"mohamna01",2015,-2.13333333333333,-4.87333333333333,NA,NA,NA,NA
"nowitdi01",2015,0.646666666666667,2.1,-0.26,1.36,-3.7,NA
"tayloje03",2015,-4.76666666666667,NA,NA,NA,NA,NA
"allenla01",2015,1.62666666666667,-0.233333333333333,-2.41333333333333,NA,NA,NA
"biyombi01",2015,-0.793333333333333,0,-2.44,-3.9,-2.23333333333333,NA
"burksal01",2015,-2.56,-2.17333333333333,-3.67333333333333,-2.48666666666667,-3.03333333333333,NA
"butleji01",2015,4.43333333333333,4.00666666666667,6.71333333333333,5.92666666666667,4.12,NA
"coleno01",2015,-3.06666666666667,-3.66666666666667,-4.76,NA,NA,NA
"farieke01",2015,1.7,0.186666666666667,-0.813333333333333,-1.80666666666667,-0.513333333333333,NA
"fredeji01",2015,-3.72,NA,NA,NA,NA,NA
"hamiljo02",2015,-2.39333333333333,-2.79333333333333,NA,NA,NA,NA
"harrito02",2015,-1.78666666666667,0.74,1.02666666666667,1.06666666666667,1.26666666666667,NA
"irvinky01",2015,3.36666666666667,0.133333333333333,2.2,3.66,4.9,NA
"jacksre01",2015,1.05333333333333,1.73333333333333,-2.82,-0.706666666666667,0.0866666666666667,NA
"josepco01",2015,0.82,-0.846666666666667,-1.89333333333333,-0.946666666666667,0.426666666666667,NA
"kanteen01",2015,-2.51333333333333,-0.72,-0.853333333333333,0.74,-0.753333333333333,NA
"knighbr03",2015,-1.20666666666667,-1.46,-5.04666666666667,-4.17333333333333,NA,NA
"leonaka01",2015,7.08,8.14666666666667,7.35333333333333,2.50666666666667,3.82666666666667,NA
"leuerjo01",2015,-3.02666666666667,-0.446666666666667,-0.533333333333333,-2.46,-2.59333333333333,NA
"macksh01",2015,-2.48666666666667,-0.886666666666667,-2.46,-1.36666666666667,-4.28666666666667,NA
"mirotni01",2015,2.73333333333333,1.47333333333333,1.62,2.3,1.1,NA
"mooreet01",2015,-2.61333333333333,-1.23333333333333,-1.64666666666667,-0.833333333333333,-2.44666666666667,NA
"morrima02",2015,2.22,-1.31333333333333,0.906666666666667,-1.00666666666667,-2.84666666666667,NA
"morrima03",2015,-0.826666666666667,1.14,0.18,-1.82,-1.04,NA
"motiedo01",2015,0.0266666666666667,-2.18,-3.2,-4.34,NA,NA
"parsoch01",2015,2.52666666666667,0.953333333333333,-3.92666666666667,-1.76666666666667,-3.03333333333333,NA
"shumpim01",2015,1.36666666666667,-0.0533333333333333,-1.19333333333333,-2.30666666666667,-1.75333333333333,NA
"singlky01",2015,-2.22666666666667,-2.63333333333333,-3.53333333333333,-4.73333333333333,NA,NA
"thomais02",2015,1.56666666666667,1.82666666666667,3.02,-4.55333333333333,-4.96666666666667,NA
"thomptr01",2015,0.373333333333333,1.41333333333333,0.5,-3.35333333333333,-1.80666666666667,NA
"thompkl01",2015,3.32666666666667,1.41333333333333,1.65333333333333,1.00666666666667,-0.653333333333333,NA
"valanjo01",2015,-0.62,0.466666666666667,-0.193333333333333,1.16,0.873333333333333,NA
"vucevni01",2015,-1.06666666666667,1.10666666666667,0.813333333333333,2.38666666666667,5.75333333333333,NA
"walkeke02",2015,0.0466666666666667,3.05333333333333,2.98666666666667,3.60666666666667,2.9,NA
"willide02",2015,-4.72,-2.99333333333333,-4.00666666666667,-6.60666666666667,NA,NA
"thomala01",2015,-5.04,-2.28,-4.3,-2.76,-4.3,NA
"buyckdw01",2015,-3.52,-2.93333333333333,NA,NA,NA,NA
"smithgr02",2015,-1.22,-2.62,NA,NA,NA,NA
"anderal01",2015,0.7,-1.46666666666667,-4.07333333333333,NA,NA,NA
"acyqu01",2015,-2.82,-1.44,-2.72666666666667,-1.96,-2.56,NA
"aldemfu01",2015,-2.6,NA,NA,NA,NA,NA
"barneha02",2015,0.733333333333333,-0.92,-0.853333333333333,-1.96666666666667,-0.92,NA
"bartowi01",2015,-1.05333333333333,-1.17333333333333,-0.666666666666667,0.793333333333333,-3.99333333333333,NA
"bealbr01",2015,1.82,-1.69333333333333,2.23333333333333,1.4,1.90666666666667,NA
"crowdja01",2015,-0.0933333333333334,2.93333333333333,3.12666666666667,-1.98666666666667,-0.106666666666667,NA
"cunnija01",2015,-3.4,NA,NA,NA,NA,NA
"davisan02",2015,7.82,2.01333333333333,4.13333333333333,5.43333333333333,6.65333333333333,NA
"drumman01",2015,0.426666666666667,1.81333333333333,0.133333333333333,2.8,2.54666666666667,NA
"ezelife01",2015,-1.64666666666667,0.913333333333333,NA,NA,NA,NA
"fournev01",2015,-1.28,-0.446666666666667,-1.16666666666667,-0.146666666666667,-1.03333333333333,NA
"greendr01",2015,6.2,7.91333333333333,6.56,3.76,3.02666666666667,NA
"hamilju01",2015,-1.52,-1.64,NA,NA,NA,NA
"harklma01",2015,-2.19333333333333,-0.733333333333333,0.813333333333333,-0.306666666666667,1.20666666666667,NA
"hensojo01",2015,-0.973333333333333,-0.573333333333333,-1.12,0.553333333333333,0.226666666666667,NA
"jenkijo01",2015,-1.74666666666667,-3.92666666666667,NA,NA,NA,NA
"joneste01",2015,0.186666666666667,-5.09333333333333,-1.83333333333333,NA,NA,NA
"jonespe01",2015,-5.70666666666667,NA,NA,NA,NA,NA
"kiddgmi01",2015,1.60666666666667,-0.78,0.4,-1.63333333333333,-1.08666666666667,NA
"kuzmiog01",2015,-0.72,NA,NA,NA,NA,NA
"lambje01",2015,-2.41333333333333,0.5,-1.42,0.953333333333333,1.05333333333333,NA
"leoname01",2015,-0.0466666666666667,-1.22,-1.92666666666667,0.06,0.48,NA
"lillada01",2015,4.21333333333333,2.10666666666667,3.52666666666667,5.5,5.14666666666667,NA
"marshke01",2015,-1.64666666666667,NA,NA,NA,NA,NA
"middlkh01",2015,4.50666666666667,2.70666666666667,0.766666666666667,1.06666666666667,1.55333333333333,NA
"millequ01",2015,-1.61333333333333,NA,NA,NA,NA,NA
"nichoan01",2015,-4.82666666666667,-1.48,-4.94,NA,NA,NA
"oquinky01",2015,-0.733333333333333,0.18,1.08666666666667,2.79333333333333,-0.326666666666667,NA
"plumlmi01",2015,-1.22,-2.42666666666667,-2.71333333333333,-3.38666666666667,-0.74,NA
"riverau01",2015,-3.66666666666667,-3.14,-1.8,-0.96,-1.98666666666667,NA
"robinth01",2015,-2.50666666666667,-3.93333333333333,-2.32666666666667,NA,NA,NA
"rosste01",2015,-1.87333333333333,-1.26666666666667,-0.0133333333333333,-1.84,0.18,NA
"piercpa01",2015,0.7,-2.65333333333333,-2,NA,NA,NA
"sacrero01",2015,-1.61333333333333,-2.16666666666667,NA,NA,NA,NA
"scottmi01",2015,-2.02666666666667,0.673333333333333,-3.54,-2.02666666666667,-2.26,NA
"sullija01",2015,1.77333333333333,2.2,-3.7,NA,NA,NA
"waitedi01",2015,-3.54666666666667,-1.93333333333333,-0.266666666666667,-3.38,-1.61333333333333,NA
"wroteto01",2015,-3.28666666666667,NA,NA,NA,NA,NA
"zellety01",2015,0.686666666666667,-3.26,-2.36666666666667,-1.34666666666667,-0.76,NA
"hummero01",2015,-3.67333333333333,NA,NA,NA,NA,NA
"thompho01",2015,-2.57333333333333,-2.91333333333333,-2.46666666666667,NA,NA,NA
"copelch01",2015,-3.24,NA,NA,NA,NA,NA
